u,v,d
1723738980,65295928,6463.937053553912
4008988553,65359469,9580.129150550734
258911649,4062434375,7099.92055814845
65327381,65297439,13090.235749404806
65307287,65305776,5439.588131160254
65333147,65324866,5608.840677373191
65329558,65313164,6538.393714541761
65361705,2317662697,6699.191028844027
65291398,300781672,12023.03307933368
65320327,440319317,6173.082112841015
65282840,65312350,1292.939940075355
65303632,65292875,2996.7443299999745
761766172,65354421,9406.981516506963
65326706,4021550365,6281.274864543969
65349677,267456289,5189.065214467946
65293480,1202332599,10752.64380938657
9602564569,65329454,9887.897861919428
65322521,2325127298,4657.844451748135
65294038,6919426532,4269.730106140079
65287616,65324428,8120.44268802059
65299771,65290902,6612.328864318952
65291386,65336860,8465.875863702127
276805752,65287928,1637.934653968053
260192202,65287477,6426.926968592001
65342084,370813013,3006.93096815405
65353139,65355474,15401.293712053977
65333397,54891501,6361.114947729991
420508876,65321692,6649.744013127128
315091208,65294006,8355.374322367012
4062847207,4008988529,11027.848375894362
4018809916,11306603765,6668.016021250694
65290923,65318067,3764.6500017184835
258910953,65346434,4209.410716594262
65305980,65292541,2428.9539850379356
65308915,65290947,4304.068030067747
65312206,65296275,949.5316390409475
65324734,65290105,7220.583288101045
65346910,2434149928,13680.914333768716
1211594145,65324938,4182.022798937761
65325395,65296328,2338.953647587852
65360512,65307811,11086.508212384722
768238240,4021327375,14306.146752772616
65337571,65289310,9581.817224747238
6265008478,65310636,5437.907492105177
10713016405,65345458,4682.296195368629
65324750,259392513,4623.717965588382
4800142347,258760426,1945.230445715239
65318486,3910307153,9509.1393466419
65339581,65375711,7879.70940661855
258967694,65306766,2793.254228179623
65302629,346527550,4497.8524930819085
65369164,4062847005,6605.546558961983
65288984,8515885188,4137.2719562419825
2630856883,65335530,6899.3091506450255
12479146929,65296314,3771.9673061334174
65341406,65337003,6134.966597071169
65328351,65322480,9476.301596634841
65345288,4944756718,inf
65311858,65336773,11743.398303427406
4184781767,65298353,8564.943964851234
5427552913,65337886,7231.938257661385
65350919,330660359,11675.177586150578
65345255,65342650,2798.0107484141317
4121865741,65302013,3099.075097085457
5352469716,65326726,4208.544368230773
259139937,5610843322,9986.945649590292
65297394,340160946,5953.019172424196
65297405,65329615,1905.5787557929636
65306996,65309690,8600.068365843828
65327386,65317568,3821.4620911740158
65312148,65327144,8379.298774626353
1815483625,65299424,11252.061212675846
65306604,65291484,8782.485860523864
258914482,65312517,6395.960670268653
65334912,65318023,5450.984758016472
65336671,65292693,2900.1424779643153
2624400903,263991065,3635.9126457757557
2318058022,65280848,494.96931484769084
65347452,65324878,6553.037813366798
65317174,65336422,6851.665318735779
1707875211,5296804075,4263.744486441206
65307584,65299984,3219.7982950105284
9691602739,65309729,9635.862323073618
65371661,612715052,8909.865101108566
65315792,65349679,2089.985456784943
9691587710,65333422,3397.45457501653
65305406,65304364,8474.779208003052
65298977,65327989,2210.499153188071
65287415,65310257,13854.749750600395
65291043,1792772854,11205.686269611677
65304944,65323543,2283.3320445128447
65307363,65291490,6689.419185607939
258760437,65337430,1815.682144634398
65318069,65322684,6472.754365871873
259139108,65327111,7223.094927537999
65303700,65314849,3678.27430939682
65358848,1711296665,5685.172424071571
65287881,4047651028,1753.9696007889781
65333496,257316381,5956.430372518861
11491201770,65346762,6949.421264229704
65352337,65330409,9076.593434274868
65319056,418584220,12367.766354794598
65312549,65315772,3640.219309251897
297254899,65307399,5490.444926666445
1202332578,65313559,10953.384466864933
54891208,65290703,9202.418773249889
1201371532,3717633680,10811.315660023374
4023078347,65342523,3282.6772570943485
65306587,65306909,12430.54939442467
260494517,65307248,5211.956622363409
65317380,65346818,3037.796411315539
4022941232,65336801,13495.974356900353
258757433,65329081,6188.031575132103
65289538,65308891,5845.003041190467
351089384,65287871,8718.191510472629
65317752,65332818,3126.6132982111203
258910927,65309941,6166.5942355274965
65348757,65336121,9790.655390326916
65287725,65324843,6015.976308227686
65318612,4034126941,6910.553687044323
258761033,4121865741,8197.317202846816
6383748112,65319054,9724.717869325163
65312372,5440458828,2489.563533614503
65317576,612723533,9848.71208189853
65317193,65329461,3802.0044461131183
65350740,65289050,4318.737269724082
65334191,65301536,3639.930189193249
12479146929,258886234,4101.850093315289
5840630958,65307767,10040.527593800041
65291448,65306682,3635.1617428029144
65320685,65335332,inf
2875566748,65297020,8614.56723646195
1308305528,65301316,10137.89952056236
65291149,4044864367,9852.702163108925
65328500,65347891,10409.61225882873
65289529,65337571,8405.159258263808
65326702,276805752,8253.958939069855
65345274,65346661,115.50102961562794
1711296973,4021550356,4221.321625773559
65338267,1735964624,7587.288891525648
65362617,65341350,13829.306475817002
65329111,260192202,6598.896614811326
4044919943,65303603,4134.540469223747
65313359,65298193,7476.809690983932
258911620,65297391,13157.42926064369
65325583,65289038,6314.995811220569
1201371532,65336069,13383.805907236267
12450268650,9691602656,5102.730334663512
65319054,253124665,11029.942300586088
297860859,65328354,3003.61872979729
65334017,65334688,8448.203880206447
65317037,258972779,11800.46736527789
65324899,9691602660,4859.319933797881
4062846061,65287763,2533.159784957702
65282369,65282954,2560.8502357331317
65317557,4044866184,8298.646583631262
65298401,65314114,6041.566108717562
65289181,65296340,1792.4256207125432
65317750,65364774,8327.880004251983
65328203,65293599,2247.269495286037
65291491,65366479,4651.0323289834405
65359150,65347180,2247.7813087797017
65287232,65324774,7822.771855729732
5745956404,65318440,7580.094132585023
65341574,65307700,9212.923504502149
7563081930,260336118,11212.002278131622
65334611,65306173,1692.6844337448747
65304997,6663066363,1877.421191471228
258968240,65304994,1848.6089933720546
65355555,65321839,7712.2365285610385
65295447,65345273,5590.383530797358
300455591,260193156,1300.0749664045043
3279043481,65364155,6777.64631986112
9992295989,4008988516,4821.03377352425
260494509,65285464,5703.89597719205
260170225,322653582,12336.37121118549
65287621,6320120482,8368.237521568417
65336179,65307550,3000.5466465743793
65308483,54891446,7098.041158145988
65310662,65320652,5881.603687960746
12471737468,65283366,1943.1071125222481
6522255325,12057164109,5244.423452156407
297837728,65306541,9173.56842581392
258911619,12209519621,3962.6957931827264
65317189,65374771,3802.122294031281
65345195,65344387,7953.442810619747
258916769,65305832,12747.512373326697
65318663,65333329,3466.1361526802602
65333260,65326392,2424.135675568424
65298837,65322518,4070.6563007103227
65303198,65292685,5636.342681953201
663083227,65292537,3740.014982061773
65290960,65362358,1797.2511491173846
65329978,601304130,8284.77340515633
65346818,6469349750,7180.597955561392
65300597,65294653,5949.902307091791
65297123,65322435,3814.3588111315134
65295223,65302309,12581.285774435297
5352470004,2399952062,3811.4379059002945
65325197,65331336,6725.900988274727
388001178,65324734,3026.2480565296983
1723739386,12479146927,1896.184703657063
65319992,65362919,7461.973214460868
259138856,9691602779,2589.201890634266
5343465961,65308159,7923.429788031032
3810251757,65348404,1929.3106500373842
65336170,258922135,11422.854836730177
65303500,65355427,10708.12688396785
65322862,65280738,8834.663632157752
65300441,65317181,9820.913900361296
65311580,2456072726,inf
65329945,4724558266,3528.9669464357603
65317378,258912623,7740.455117831392
258970631,65358645,3896.928839165426
65330704,5352470000,6551.7861586341
65361238,65329079,5301.988458032983
65326142,2071244791,10660.361632385062
65354423,6906996472,2011.9097387475235
65299193,65289886,6526.0406641375075
648530371,65302014,2550.9408268287516
65306580,612723135,6600.413862606522
65312816,65310242,6016.016839656829
65323977,65347776,9525.897424917785
258916758,6347985786,7377.782249186643
65315836,65307939,4119.737233818585
65340921,8452281730,8779.24220708225
65317747,65296319,2631.5502922164687
65328978,65356185,4029.2336545718517
2450003428,65306853,7923.918865981763
65295183,12128704808,8555.610815668306
11337742045,65306985,6923.535580127868
65300107,65329040,7613.213956973682
258964133,65295901,1134.0809014853558
4023019342,65319864,3796.292765131283
2399950818,65333929,6393.480726399287
65334048,4087524911,9765.31468855939
5840630959,65337322,11493.736024106845
65319532,65297376,4855.496663474674
65307093,65327929,3124.4626666236527
65293462,65301629,8671.744695377389
1712572380,65306804,9947.877989916224
1126947954,65342084,7903.772535314641
65347539,65280110,2949.0929493298854
6386250949,65295320,1460.0171456311057
1723563921,65279897,7775.854149068249
65317603,65293542,1188.9851387024169
4022970336,65284691,11870.136601881897
65309711,65306712,8208.088015116728
65295132,65303525,10975.35596419686
65286986,65327365,6443.526873281912
65332458,65313884,7351.9642489180205
65334999,65322284,6151.295726235654
733619113,984720636,2513.0914677807946
65358921,65295485,9435.54180113708
353696659,65318997,1441.3795362715236
65345554,65310255,4358.965247461962
2325127205,65316155,2454.625322042109
65365765,65295902,3263.404713632485
2480394578,65284661,736.697788260054
2315555430,65324619,7448.034065671912
65299392,65346168,12323.340495962335
1723738980,11268318786,9025.872733380802
65345525,65302629,6267.044816731886
2920416778,65304399,13728.796067753918
65320605,13036734821,7606.560928811823
65297051,65290896,11588.037636828567
4045035895,7563164395,4838.706208763891
65363511,258910918,9684.869551345566
65350464,65309647,5146.9589421956625
65310178,65363029,5421.5398694793985
65341743,65348067,3672.4412721578724
65303488,4002307885,6015.545871770713
65364639,1720923617,11493.81808641018
276546182,1202331695,9936.199170456328
65350934,65305410,8170.8615705069415
65343967,258916809,11172.635249705789
65288844,65360270,4009.689315588497
65369307,65307165,11166.586774517144
65304062,65369127,2719.3912058751343
65287260,65299389,4720.54709417247
65307440,65312645,3213.9684998383636
65288862,65297244,7060.655611298213
65359046,65333831,3681.183113235864
65314556,65286864,5906.653639319029
2624400905,65363075,6569.833133230588
65357831,65319643,6294.153751821639
65324858,65318633,938.1360044427745
2715894998,65333148,3293.6042375996435
1563110148,2841581043,3171.6627432155556
65318067,4809568685,3315.42444959299
65316048,65296794,10712.354199488329
595495875,9660046406,7561.348415218776
4720933147,65289335,5961.132611593279
65368710,65311897,9825.578897441299
1201336072,65307050,4648.634308436358
65309583,258911608,5436.747514108654
4022941216,65310902,8764.713854852434
65321687,65337071,6797.901144779455
300444895,65327516,2733.8414568349845
65336179,65288817,6990.545080867362
65346916,65319956,8375.572952125378
65324626,65321683,8966.630980704598
65288712,65313458,3755.785616291464
65330711,7455944968,2827.2370762861074
65322159,65308461,8260.288531650285
65306336,65306185,6798.420115285538
65319724,5930931530,5958.862715284947
65345170,330667561,702.0996984193047
65308925,65366246,4634.7768245558555
65289161,65315445,9041.152348743204
9691602630,65310823,2190.1158198788034
4420102689,4008988353,7826.045358686885
1723563949,5352469716,951.0867927676561
65342577,65303495,9828.102933815131
5283648349,65293045,8742.058272086324
65308746,65299395,5166.837336993805
65284677,65345370,5759.012397511669
5019919799,65293575,1402.5699220212455
65353056,6441793697,5166.609615452923
4023031500,65291627,8612.754768713115
65336341,65314847,6238.55336099241
65294017,65336339,6790.979164783131
65332233,65336404,3718.813610855057
65312022,65297371,7742.419275419746
65369260,65311028,1804.3195699325804
65334544,65334999,14829.46925388796
65298252,65310178,6262.8761983203
65286973,65299435,9468.346103413085
65288322,258757433,2122.3510202617686
65326392,65336269,6849.3310332973515
65324774,65327933,5454.5467992557815
65343306,65325594,6459.257062376086
